ts,can_id,goal,speedmode,t
1772876901.0931895,1,-4.983886986664871,True,1223.1060674190521
1772876901.096566,2,-0.1769780864611432,True,1223.1094439029694
1772876901.0984514,3,-0.18933414915251712,True,1223.111329317093
1772876901.1001673,4,-4.971530923973496,True,1223.1130452156067
1772876901.1924615,1,-4.983886986664871,True,1223.2053394317627
1772876901.1944273,2,-0.1769780864611432,True,1223.2073051929474
1772876901.1966662,3,-0.18933414915251712,True,1223.2095441818237
1772876901.1990085,4,-4.971530923973496,True,1223.2118864059448
1772876901.2916696,1,-4.983886986664871,True,1223.304547548294
1772876901.2932694,2,-0.1769780864611432,True,1223.3061473369598
1772876901.2951827,3,-0.18933414915251712,True,1223.3080606460571
1772876901.296807,4,-4.971530923973496,True,1223.3096849918365
1772876901.391801,1,-4.983886986664871,True,1223.4046790599823
1772876901.3935747,2,-0.1769780864611432,True,1223.4064526557922
1772876901.3952959,3,-0.18933414915251712,True,1223.4081737995148
1772876901.3972416,4,-4.971530923973496,True,1223.4101195335388
1772876901.4918637,1,-4.983886986664871,True,1223.5047416687012
1772876901.4937057,2,-0.1769780864611432,True,1223.5065836906433
1772876901.4953685,3,-0.18933414915251712,True,1223.508246421814
1772876901.4970431,4,-4.971530923973496,True,1223.5099210739136
1772876901.592072,1,-4.983886986664871,True,1223.6049499511719
1772876901.5937715,2,-0.1769780864611432,True,1223.6066493988037
1772876901.5953553,3,-0.18933414915251712,True,1223.6082332134247
1772876901.5968862,4,-4.971530923973496,True,1223.609764099121
1772876901.6923735,1,-4.983886986664871,True,1223.705251455307
1772876901.6944697,2,-0.1769780864611432,True,1223.7073476314545
1772876901.6969104,3,-0.18933414915251712,True,1223.7097883224487
1772876901.69873,4,-4.971530923973496,True,1223.7116079330444
1772876901.7918172,1,-4.983886986664871,True,1223.8046951293945
1772876901.7934263,2,-0.1769780864611432,True,1223.806304216385
1772876901.7950456,3,-0.18933414915251712,True,1223.8079235553741
1772876901.7969007,4,-4.971530923973496,True,1223.8097786903381
1772876901.8918834,1,-4.983886986664871,True,1223.904761314392
1772876901.8936796,2,-0.1769780864611432,True,1223.906557559967
1772876901.895756,3,-0.18933414915251712,True,1223.9086339473724
1772876901.897368,4,-4.971530923973496,True,1223.9102458953857
